Mauna Kea Beach Hotel  Autograph Collection,akichin0720,5.0,어메이징!,"2011년10월에 가서 이틀동안 묵었습니다. 방, 아메니티, MANTA & PAVILION레스토랑에서 먹은 조식, 어느 것 하나 부족함이 없었던 호텔이었어요. 체크인 후에, 시내를 둘러볼 예정이었었는데, 호텔이 너무 멋져서 예정을 급거 변경했었다는 사실^^; 눈 앞에 펼쳐진 아름다운 비치에서 느긋한 한 때를 보내곤 했답니다. 코나(Kona) 시내로 나가려면 렌터카로 1시간 이상 걸리는데, 와이메아(Waimea)는 20분 만에 갈 수 있어요. 마우나 케아(Mauna Kea)에서의 옵셔널투어에도 참가했었습니다만, 입지상 때문인지는 몰라도, 투어 출발 픽업시엔 제일 나중에 탔고, 투어 종료 후 돌아올 땐 제일 빨리 내릴 수 있었다는 사실이, 시간절약도 되고 좋더라구요. 눈 앞에 펼쳐진 비치백사장의 모래가 아주 부드러웠는데요, 먼 바다까지 투명한 바다속 모습은, 그야먈로 한 숨이 나올만큼 아름다웠답니다. 슈노클링도 즐길 수 있었어요. MANTA & PAVILION 레스토랑의 갓 구운 와플은, 겉이 바삭하면서 속은 부드러운, 말 그대로 별미였습니다! 꼭 먹어보시길. 여유가 있으신 분들은 ""Delux Ocean View""카데고리를 한 번 이용해 보세요. 넓은 욕실에서 비치가 내려다 보이는데, 욕조가 발이 닿지 않을만큼 깊고 크더라구요. 샤워도 따로 달려있답니다. 물론 그만큼 가격이 좀 쎈 편인지라 예약을 망설이기도 했습니다만, 가격만큼의 가치가 충분히 있겠구나라는 생각이 들었기에 큰 맘먹고 예약을 했습니다. 또 열심히 일해서, 다음엔 1주일 정도 머물러 보고싶네요.",
At the Craters Edge,Kathy N,5.0,서비스와 위치는 좋았습니다!,"즐거운 경험! Eric 크리스는 유쾌한 직원들! 우리는 너무나 아름다운 - 이렇게 가까운 곳에 화산 국립 공원. 방은 깨끗하며, 두 방의 베란다 즐기는 분위기. 주인도 간섭하지 않, 문에 노크를 할 수 있지만 필요한 것을 요청. 화려한 프레젠테이션에도 동요하지 모든 부정적인 말 이전 리뷰. 새 오너들이 좋은 분이 공유하는 오아시스!",숙박 날짜: 2017년 6월
At the Craters Edge,Jodi S,5.0,아름다운 휴양지!,"화산 에 있는 아름다운 곳 입니다. 좋은 가구, 훌륭한 환대. 맛있는 음식이 신선한 아침 식사, 기대도 안 했는데. 깨끗하고 주변에 windows 전용임 불구하고. 커플들에게 추천합니다!",숙박 날짜: 2017년 5월
At the Craters Edge,Jane M,5.0,레인포레스트 리트리트,앳 더 크레이터스 에지 있는 아름다운 열대 우림의 화산. 화산 국립 공원 마을 액세스할 수 분 떨어져 있다. 방은 시설 자체 의 아침 식사 시간을 즐길 수 있는 환상적인 바나나 빵. 열대 우림 은 기억이 있어서 비가 되어 있지만 비 재킷 은 우산이 필요로 할 때! 로맨틱한 장소인.,숙박 날짜: 2017년 3월
At the Craters Edge,Jane S,5.0,조용한 거점 vnp!,"짧은 기간이지만 우리가 묵은 분화구 의 가장자리. 가든 스위트 하이쿠 를 선택했는데 - 와우. 정말 위의 가장자리에 있는 것 같은 느낌이 있고 창문과 발코니가 있고 열대 우림 이다. 비가 오는 밤에 잠을 잘 넣어주세요 온수 욕조, 너무! 홈메이드 바나나 빵 도 좀 마실 수 있는 냉장고도 갖춰져 있는 방에서 처리합니다. 이건 정말, 정말 조용 합니다. 가능한 우리를 위해, 우리는 매일 일찍 일어나기 때문입니다. 위치해 이길 사람들이 힐로 에서 오는 버스를 탈 수 있다. 우리는 이곳에 다시 머물고 싶은 곳, 가 볼 기회를 가지지 한다.",숙박 날짜: 2016년 10월
At the Craters Edge,whizzylala,5.0,"b&b 아주 특별한, 독특하고 아름다운!","사랑스러운 일이 몇 가지 있기 때문에 우리의 남부의 큰 섬. 쉽게 찾아 어둡게 한, 아주 사랑스러운 욕실이 잘 갖추어 져 있는 아름다운 주변 환경. 편안한 침대, 좋은 와이파이. 사랑스러운 신선한 과일, 케이크 및 잘 갖추어 져 있어야만 의 아침 식사, 스낵 및 음료. 커피 머신과 전자 레인지. 화산 국립 공원이 매우 짧은 드라이브 거리에 있는 용암을 볼 수 있는 환상적인 경험. B&b 의 음식점에 걸어서 갈 수 없습니다. 대부분의 가로등 도 없는 종료 8ish. 평화로운 휴양지 를 적극 추천합니다.",숙박 날짜: 2016년 8월
Waikoloa Beach Marriott Resort   Spa,mikyungpark,4.0,친절한호텔,무료업그레이드에 부담없이 친절한 응대와 서비스~^^ 가족모두 즐거운 시간이 되었어요. 근처에 타운처럼 리조트가 모여있어서 편리하고 아기자기한 마을 느낌이네요.,숙박 날짜: 2019년 6월
Waikoloa Beach Marriott Resort   Spa,동선 신,5.0,만족스럽습니다,전망도 객실도 조식도 모두 맘에 들었습니다. 근처에 쇼핑도 편했고요. 프라이빗 비치에서 보는 석양이 일품이예요.,숙박 날짜: 2017년 10월
Waikoloa Beach Marriott Resort   Spa,lsl96,5.0,편안하고 편리한 리조트,걸어서 갈수있는 Kings'shop과 Queens' Marketplace가 있어서 무엇보다 편리했습니다. 겨울이라 수영장물온도 때문에 걱정했는데 따뜻한물이여서 열심히 물놀이를 즐겼습니다. 바로앞 바닷가도 깨끗하고 주변 화산으로 인한 자연환경이 참으로 신기했습니다. 룸컨디션도 깨끗하고 좋았어요.,숙박 날짜: 2017년 2월
Waikoloa Beach Marriott Resort   Spa,alaco3,5.0,"만족스러운 위치, 서비스","해변, 수영장 가서 놀기도 좋고, 쇼핑몰이 걸어서 5분 거리라 먹을 걸 사오기도 좋고, 여러 종류의 식당을 이용하기 편리했습니다. 휴가에 딱 입니다.",숙박 날짜: 2016년 1월
Waikoloa Beach Marriott Resort   Spa,577hwangk,5.0,만족스러운 Stay.,"힐튼은 한국 사람들이 많이들 좋아하는 호텔이라서, 번잡함을 좀 피해보고자 메리어트를 선택했습니다. 방은 깨끗했는데 트윈룸을 주셔서.. 하지만 바꾸지 않고 그냥 사용했구요. 룸 컨디션은 좋은 편이고 시설도 좋아요. 가까이 있는 비치는 예쁘진 않지만~ 무료로 스노클링 장비를 빌릴 수 있었구요. 하루에 30불 약간 넘게 리조트 피가 붙으니 참고하셔야 할 것 같습니다. 조식당은 종류가 많지 않아서 매우 만족스럽진 않았지만 요기하는데는 무리가 없었구요. 호텔의 스탭들이 모두 친절하고 도와주려는 마인드셔서 좋았어요. 차 안에 커피를 쏟아서 난감해하며 물티슈 달라고 컨시어지에 요청했더니 타월까지 갖다 주셔서 잘 닦고 왔었답니다. 유쾌하고 친절한 분들이셨구요. 복도에 에어컨 시설도 잘 되어 있어서 방까지 가는데 덥지 않았어요. 전반적으로 만족스러웠고 Island of Gourmet이랑 King's shop 같은 빅아일랜드의 쇼핑 플레이스들이 있어서 더 좋았습니다 ㅎㅎ",숙박 날짜: 2016년 6월
The Inn at Kulaniapia Falls,reilly86,5.0,우리 방 밖의 폭포!,"방 밖에서 부서지는 폭포를 어디에서 즐길 수 있습니까? 모든 직원은 방문 할 곳에 대한 많은 좋은 제안과 함께 항상 감사하고 도움이됩니다. 파티오의 아침 식사는 맛있고 신선한 과일, 빵 및 와플이 많이 있습니다. 우리는 10 년 전에 이곳에 있었으며 이번에도 그것을 즐겼습니다.",숙박 날짜: 2020년 2월
The Inn at Kulaniapia Falls,jgsherwood,5.0,훌륭한 재산. 은혜로운 주인과 직원.,"우리가 도착하기 전에 주인이 은혜롭게 해결 한 우리 예약으로 약간의 딸꾹질 후, 우리는 숙박 시설에 완전히 기뻐했습니다. 때로는 한 번의 거친 차선 도로에서 약 3 마일 떨어져 있지만 운전할 가치가 있습니다. 우리는 아름다운 폭포 옆에 있었던 Pagoda House에 머물렀다. 멋지게 꾸며져 있으며 식기 세척기, 커피 메이커 및 WiFi가 작동하지 않는 기술적 인 결함이 있지만 직원과 소유자는 항상 그 위에있었습니다. 폭포가 내려다 보이는 테라스의 아침 식사와 이른 저녁 와인 및 푸푸 스는 다른 손님을 만나고 대화 할 수있는 좋은 기회였습니다. 그들은이 여행이 기념일 축하라는 것을 알고있었습니다. 우리는 얼음 양동이, 샴페인 피리 및 작은 국화 꽃다발에 prosecco와 함께 침대의 쟁반으로 인사 장을 보내었다. 폭포 바닥으로 내려가는 하이킹이나 대나무 컬렉션을 보러가는 하이킹을 놓치지 마십시오. 대나무 하이킹은 폭포 위로 올라가는 멋진 전망을 갖춘 강 / 하천에 지어진 구조물로 안내합니다. 또한, 그 언덕의 바닥에는 두 개의 작은 폭포가 더 있습니다. 천장에 매달린 많은 난초가있는 난초 집에서 공원 조각에서 자라는 것을 잊지 마십시오. 거기에 멋진 표본이 있습니다. 우리가 많은 여행에 머물렀던 가장 흥미롭고 아름다운 곳 중 하나입니다.",숙박 날짜: 2020년 1월
The Inn at Kulaniapia Falls,aidhakhalil,5.0,완벽한 전망,"재산의 개인 폭포는 진짜 대접이었다. 우리는 길을 쉽게 걸었고, 폭포를 우리 모두에게 가지고 있었다. 화려한! 직원은 우리가 집에서 떨어져있는 집이라고 느끼고 폭포 전망을 위해 아침 식사를하는 것이 완전히 가치가 있다고 생각했습니다.",숙박 날짜: 2020년 1월
The Inn at Kulaniapia Falls,DJW,5.0,아름다운 호텔 환경과 놀라운 서비스,"우리는 돌진 폭포 소리에 잠들 수있는 기회 때문에이 호텔을 예약했습니다. 확실히 실망하지 않았습니다. 우리는 발코니에서 폭포를 쉽게 볼 수 있었고 폭포까지 몇 차례 하이킹을했고, 아내는 폭포에서 아침 요가를 전진했고 연못에서 수영을했습니다. 호텔 부지는 아름답고 잘 관리되어 있습니다. 호텔 건물은 흥미롭고 우리는 모닝 커피와 아침 식사를 즐겼습니다 (우수한 바닐라와 블루 베리 와플!). 이 모든 것들로 인해,이 호텔로 나를 다시 데려 올 수 있었던 것은 놀라운 직원이었습니다. 모두가 매우 친절하고 도움이되었습니다. 그들은 이름으로 우리를 맞이했으며 항상 질문에 대답하고 힐로에서 할 일에 대한 정보를 기꺼이주었습니다. 우리는 Chef Megan과 함께 Farm to Table 쿠킹 클래스를 가져갔습니다. 우리는 경험이 풍부한 요리사이지만 맛의 균형에 대해 많은 것을 배웠고 본토에서 접근 할 수없는 야채로 요리했습니다. 우리는 운 좋게도 이런 종류의 변덕에 이것을 예약했다고 생각하며, 그것은 빅 아일랜드에서 우리가 가장 좋아하는 경험이었습니다.",숙박 날짜: 2020년 1월
The Inn at Kulaniapia Falls,William C,5.0,멋진 설정,"도시에서 조금 떨어져 있지만, 빅 아일랜드에 머무르는 것이 가장 좋아하는 장소였습니다. 자연으로 둘러싸인 폭포 옆의 아름다운 환경. 직원들은 모두 활기차고 도움이됩니다. 아침 식사는 맛있었고, 폭포가 내려다 보이는 테라스에서 제공되었습니다. 우리는 다른 여행자를 만났고 야간 사회 시간에 조언을 나누었습니다. 최근의 비 때문에 폭포의 수영장은 수영하기에 적합하지 않았습니다. 우리 방에 문제가 있었고 즉시 업그레이드되었습니다.",숙박 날짜: 2020년 1월
Aston Kona by the Sea,junglecat841,4.0,머물기엔 참 좋더라구요.,여유롭게 묵을 수 있는 넓은 방에 오션프런트로 파도소리를 들을 수 있습니다. 역시 빅아일랜드라 할만했습니다.레지던스로 이용하는 사람도 있었습니다. 청소가 생각보다 늦구요. 가격이 좀 싸면 괜찮다는 생각이 드네요.,
Aston Kona by the Sea,ohmyua,4.0,kona바다를 보면서 최고의 휴식을..,"""콘도미니엄 타입. 넓은 방에서 편안히 보낼 수 있어 그곳에 사는 주민들과 같이 편하게 생활할 수 있는 매력이 있다. 특히 비성수기에는 싸게 숙박할 수도 있다. 외관은 좀 오래되었지만 내부는 잘 관리되어 있다. 방에서 보이는 경치는 최고로 파도가 높은날은 서퍼가 서핑을 하고 있다. 수영하기엔 적합하지 않다.숙박자 전용 풀도 있다. 욕실은 좁지만 잘 관리되어 있었다. 주방시설은 식기세척기를 포함해 잘 갖추어져 있다. 세탁기와 건조기가 있다. 인터넷은 있는데 상태가 너무 좋지 않았다.",
Aston Kona by the Sea,Mercfire,4.0,가족 방문,"우리는 퍼스 웨스턴 오스트레일리아에서 긴 여행 후 5 박 숙박, 우리는 유쾌하게 숙박 시설에 놀랐습니다. 콘도는 깨끗하고 편안하며 평화 로웠으며 훌륭한 재산과 부지로 우리가 여기서 우리의 시간을 즐겼습니다. 우리는 편안한 요리를 함께 즐기고 싶기 때문에 모든 요리 요구 사항을 염두에두고 부엌에 재고가 있습니다. 침대는 편안했고 수영장은 매우 좋았으며 모든 지역 명소에 쉽게 접근 할 수있었습니다. 적극 추천합니다",숙박 날짜: 2020년 1월
Aston Kona by the Sea,colt123,5.0,러블리 오션 프론트 콘도 콤플렉스,"남편과 나는 처음으로 빅 아일랜드를 방문하는 동안 5 박을 보냈고 이미 돌아오고 싶습니다. 위치는 바쁜 관광 지역 밖에 있지만 고속도로, 식당 등의 중심입니다. 늦은 오후에는 특히 도로 공사로 인해이 지역의 교통 체증이 미치게됩니다. 콘도 콤플렉스는 바다와 멋진 일몰을 내려다 보는 조용한 오아시스처럼 느껴집니다. 우리가 한 사람이 서핑을하는 것을 보았지만, 앞의 해변은 바위가 많고 수영이나 스노클링에 적합하지 않습니다. 복잡한 부지에는 열대 재배가 포함되어 있으며 잘 관리되어 있습니다. 외부에 게이트 식 담수 수영장과 온수 욕조가 있습니다. 해변에 내장 된 ""바닷물 수영장""은 실제로 콘도 단지에 의해 유지 관리되지 않고 주변 울타리에 경고 표시가 있지만 사람들이 그것을 넘어서 사용하고있었습니다. 구내에는 회의실, 좌석 공간 및 바비큐가 있지만 레스토랑은 없습니다. 리셉션 사람들은 친절하고 도움이되었습니다. 발코니가있는 콘도는 개별적으로 소유되며 우리는 2 층 (# 205)에있었습니다. 우리는 발코니의 한쪽 벽이 우리의 시야를 방해했기 때문에 다음에 다른 방에 가라고 요청했습니다. 그렇지 않으면 모든 것이 훌륭했습니다. 우리는 1 베드룸, 완비 된 주방이있는 욕실 2 개, 풀 아웃 소파가있는 넓은 거실 / 식사 공간, 각 객실의 TV, 금고, 세탁기 / 건조기 및 매우 매력적인 장식으로 이루어져 있습니다. 침대는 편안했고 베개가 많았습니다. AC와 와이파이가 잘 작동했습니다. 우리가 알아 차린 유일한 소리는 사람들이 침실 옆의 보도에서 큰 소리로 말함으로써 걸었을 때였습니다. 그렇지 않으면",숙박 날짜: 2019년 11월
Aston Kona by the Sea,Suren V,5.0,단순히 아름다운 !!!!!!,"객실은 훌륭합니다. 주방에는 식기 / 수저가 잘 갖추어져 있습니다. BBQ의 경우, 수영장 근처에 3 개의 가스 발사 구역이 있으며, 요리를하고 싶지 않다면 반경 1 마일에 좋은 식당이 있습니다. 방에서 보는 것은 굉장합니다! ! ! ! -당신은 몇 시간 동안 발코니 또는 바다에 앉아 바위에 부서지는 파도를 듣고 있습니다. 운이 좋으면 바다 거북을 볼 수도 있습니다. 한마디로. . . 긴장을 풀고 게으른 좋은 장소 :-)",숙박 날짜: 2019년 8월
Hilo Reeds Bay Hotel,michael b,4.0,알맞은 가격에 괜찮은 호텔. 그러나 당신이 앞서가는 것을 알고,예약하기 전에이 3 층 호텔에는 엘리베이터 또는 에어컨이 없습니다. 그것을 지나서 풀 사이즈 냉장고와 주방을 갖춘 Hilo의 저렴한 호텔을 찾고 있다면 이것은 고려할 가치가 있습니다. 이 숙박 시설은 구식이지만 깨끗합니다. 방에 2 명의 팬이 우리를 위해 3 월에 그것을 편안하게했다. 괜찮은 샤워. 몇 아침에 미지근한 따뜻한 물이 있었지만 전반적으로 괜찮 았습니다. 침대는 편안했습니다. 평균 크기 TV. 우리 방에는 멋진 발코니가 있었고 멋진 전망을 제공하는 물에 가장 가까운 끝을 향했지만 밤에는 물이 조금 큽니다. 다른 쪽 끝이 주차장에 더 가까울 지 확실하지 않지만 끔찍하지는 않았습니다. 재산은 우리가 도착하기 전에 정확하게 예상했던 것이었다. 그리고 우리는 체재를 즐겼다.,숙박 날짜: 2020년 3월
Hilo Reeds Bay Hotel,Maire,3.0,적절한 중간 기착,"1 박에 적합한 저렴한 숙소. 친절한 직원, 클린 룸, TV, 온수 샤워기, 프릴 없음, 매우 기본. 자체 취사실에는 작은 간이 주방이 있습니다. 밤이 시원 할 때 필요 없었던 천장 선풍기와 바닥 선풍기. 몇 안되는 레스토랑까지 도보 거리",숙박 날짜: 2020년 1월
Hilo Reeds Bay Hotel,Bjhiatt@yahoo.com,5.0,대박,지금 당장! 모든 부정적인 것은 화난 사람들입니다. 깨끗하고 편안합니다. 직원들은 훌륭합니다. 우리는 디럭스 룸 킹 앤 퀸 침대가 있습니다. 이 곳에서 살아 수영장과 멋진 전망을 갖춘 섬에서 가장 저렴한 가격,숙박 날짜: 2020년 2월
Hilo Reeds Bay Hotel,FlipViet,3.0,짧은 체류 기간 동안 주름이 없습니다. 좋은 위치.,"좋은 위치. 시내까지 차로 10 분 미만. 에어컨 없음. 이 객실에는 천장 형 선풍기와 2 개의 받침대 팬이 있습니다. 객실에는 냉장고, 전자 레인지 및기구가 있습니다. 침대는 편안하고 깨끗합니다. 목욕 타월이 깨끗합니다. 객실 내 WiFi가 약합니다. 신호가 계속 떨어집니다. 잠을 잘 수있는 곳입니다.",숙박 날짜: 2019년 11월
Hilo Reeds Bay Hotel,Shrirambo,4.0,편리하고 적절하게 유지,"우리 체재는 3 개의 밤 동안이었다. 그리고 우리는 2 개의 방에 창문이있는 바다의 전망을 가지고있는 코너 방을 얻었다. 공기 상태는 없었지만 산들 바람은 밤새 잠을 자거나 낮 시간에 앉아 휴식을 취하기에 충분했습니다. 많은 빛과 좋은 레스토랑과 시내에 더 가까웠으며 화산 국립 공원이나 Mauna Loa / Kea 또는 Akaka Falls와 같은 다양한 장소까지의 거리는 차로 1-2 시간 이내입니다. 또한 공항은 15 분이며 Safeway와 같은 상점은 매우 가깝습니다. 수영장은 깨끗하고 빨래도 편했습니다. 합리적인 가격, 가족 친화적 및 관광지와의 근접성을 강력히 추천합니다.",숙박 날짜: 2019년 8월
Ocean Tower By Hilton Grand Vacations,Seungho Shin,5.0,훌륭한 리조트 시설,"굉장히 넓고 다양한 시설이 있어서 좋았던 호텔. 아침에 무료 필라테스 및 요가 강좌가 있어서 좋았다. 방에서 보는 일몰은 정말 멋진 장면으로 오랫동안 기억에 남을 만 하다. 다만 리조트 피가 52불, 셀프 파킹피가 33불로 부대 시설비가 비싸다.",숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,pivswoo,5.0,만족합니다,타워 안이 넓고 좋았습니다 수영장도 어린이와 사용하기 좋았습니다 셀프파킹 주차장이 생각보다는 멀었고 발렛파킹시는 직원들이 매우 친절합니다 트램과 배로만 메인로비까지 이용 가능 합니다,숙박 날짜: 2019년 9월
Ocean Tower By Hilton Grand Vacations,Paradise212736,4.0,빅 아일랜드 힐튼,서비스와 직원은 힐튼 표준에 부합했습니다. 그러나 그 방에는 모든 식품이 저장된 주방에서 개미 문제가있었습니다. 주차권에 문제가있어 작동하지 않습니다. . .,숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,William,1.0,일자. 부서진. 비싼.,"전차가 고장났습니다. 수영장이 가열되지 않습니다. 이 객실에는 PS 3 (PS 5가 1 년 미만)가 제공됩니다. 장식은 매우 오래되었습니다. 선결제 비용 ($ 519 소매-$ 179 할인). 숨겨진 비용 (리조트 요금 $ 45, 주차료 $ 30). 음식은 비싸다 (12 인치 피자의 경우 $ 30-50). 건물 사이에는 돌고래, 화려한 일몰, 깔끔한 보트 타기가 있지만, 1/5의 비용으로 호텔을 찾는 사람이 여기에 머무르는 이유를 결코 합리화 할 수없는 중요한 것들이 많이 누락되었습니다.",숙박 날짜: 2019년 12월
Ocean Tower By Hilton Grand Vacations,Edward-A A,4.0,"훌륭한 전망, 개선 된 서비스",호텔 내부에서 개최되는 컨벤션으로 인해 오션 타워에 7 일간 머물 렀습니다. 호텔은 지난해 리노베이션으로 인해 숙박했던 것보다 훨씬 낫습니다. 호텔 내부 시설도 개선되었습니다.,숙박 날짜: 2019년 11월
Kilauea Lodge and Restaurant,lsl96,4.0,아름답고 편안한 숙박,유명한 레스토랑과 함께 운영되고 있으며 객실이 매우 넓고 깨끗하며 분위기가 집에 온것처럼 매우 편안한 분위기 였습니다. 4인까지 가능한 룸이 있었으며 옆에 있는 레스토랑도 쉽게 이용할 수 있어 화산국립공원 가시는분이면 참 좋으실것같습니다.,숙박 날짜: 2017년 2월
Kilauea Lodge and Restaurant,may9516,5.0,가족여행에 적합,6인가족이 숙박했습니다. 콘도의 최고급 업그레이드판으로 보시면 되고 숙소에 모든 물품이 다 구비되어 있습니다. 인원이 많은 경우 화산국립공원에서 숙박할 때 강추합니다.,숙박 날짜: 2016년 4월
Kilauea Lodge and Restaurant,mikichi-kun,4.0,화산에 가신다면 숙박하시길!,"이번에 화산국립공원 주변을 천천히 둘러보고 싶어서 이곳에 3박 했습니다. 며칠 연속해서 묵길 잘했다고 생각했습니다. 아침일찍 하레마우마우 숲길과 서스톤 라바튜브 등 단체객들이 오기 전에 아침의 상쾌함을 느끼면서 키라우에아의 자연을 충분히 만끽했습니다. 방은 Hale Aloha를 이용했습니다. 오래된 건물이라 그런지 윗 방의 소음이 잘들렸습니다. 조금 실망했던 부분은 부지내에 뜨거운 욕조가 있어서 투숙객들이 이용할 수 있게 되어 있었는데, 오랫동안 청소를 안 한 것처럼 욕조가 미끌미끌하고 물을 안 바꿔 줬는지 물 색이 탁하고 소독약 남새까지 나서 도저히 못 들어가겠더군요. (푸른 자연으로 둘러싸여 분위기는 좋았는데 유감이었습니다) 아침식사는 부지내의 레스토랑에서 먹었습니다. 분위기가 정말 좋았고 맛있었습니다. 저녁 식사때는 많이 붐볐습니다. 일요일 아침에는 근처에 파머즈 마켓이 있으므로 걸어서 갈 수 있습니다.",
Kilauea Lodge and Restaurant,こたつ大好き,4.0,주인의 센스가 돋보이는 멋진B&B,"하와이에 6박 하던 중 키라우에아 관광을 위해 2박 했습니다. 키라우에아 관광을 하기에 입지적으로 굉장히 좋습니다. 노란색의 귀여운 오두막이 보이면 거기가 바로 키라우에야 로지입니다. 큰 길 쪽에 있어서 찾기 쉽고, 레스토랑도 병설되어 있어서 아주 편리합니다. 여기의 특징은 뭐니뭐니해도 방이 아주 멋지다는 겁니다. 우리가 고른 방은 아로하 룸이었는데 1층이라서 짐을 옮기기 편했습니다. 하지만 아침에 2층 사람들의 발소리가 꽤 들리므로 2층이 더 나을지도 모르겠습니다. 방에서는 푸른 나무들이 우거진 정원이 보이고, 멋진 스탠드글래스로 된 유리가 있었습니다. 방도 충분히 넓었고, 아침에 작은 새들이 지저귀는 소리를 들을 수도 있습니다. 저녁밥과 아침밥을 여기에서 먹었는데, 저녁밥은 당일날 운 좋게 예약할 수 있었지만 인기가 많아서 예약이 꽉 차 있었습니다. 요리는 고기류가 굉장히 맛있으므로 추천하고 싶습니다. 아침식사는 B&B치고는 평범했는데, 그래도 충분히 맛있었습니다. 오렌지주스나 파파야 중에 선택할 수 있습니다. 파파야가 맛있으므로 추천하고 싶네요. 빵은 팬케잌, 프렌치토스트, 계란& 포테이토와 식빵 중에 고를 수 있습니다. 팬케잌과 프렌치토스트에 코코넛 시럽을 발라 먹었더니 맛있었습니다. 분위기도 아주 귀여웠고, 일단 입지가 최고입니다. 키라우에아에서 숲길을 걸어서 여러 곳에 관광을 한다면 꼭 볼케이노에 묵으시길 바랍니다. 저는 저녁에 붉은 용암을 보고 싶어서 카나팔리 지구까지 걸어 가기도 했습니다. 귀여운 분위기와 레스토랑 스텝들의",
Kilauea Lodge and Restaurant,LakewoodLinda,4.0,플랜테이션 하우스,"우리는 내가 알고있는 재배지의 집의 매력을 즐겼다. 그것은 오두막집의 요리사 / 주인의 거주지였다. 4 인용 매우 넓은 규모이지만 1 개의 욕실을 공유합니다. 프론트 룸은 아마 30 피트, 거대한 것입니다. 우리가 도착했을 때 그것은 매우 뜨겁고 습기가 있었다. 그 집은 환기되지 않았고, 우리는 즉시 그 일을하는 법을 배워야했습니다. 날 믿어, 간단한 일이 아니야. Nonnie가 도움을 요청했을 때 우리를 도왔습니다. 직원들은 편안한 숙박을 위해 뒤로 굽습니다. 그들은 화산에서 우리 날 동안 더 시원하고 얼음을 준비하게했다. 부엌은 고급 스럽지만 향신료 나 조미료가 없었습니다. 머핀, 주스, 커피, 그라 놀라, 요구르트 및 신선한 과일의 환상적인 유럽식 아침 식사가 별장에서 제공되었습니다. 별장 식당은 열대 우림을 내려다보고 있습니다. 공원 입구에서 몇 분 밖에 걸리지 않습니다. 이 장소는 큰 섬에의 우리 방문의 주요 사건이었다, 우리는 다시 거기에 있기 위해 오싹 오싹 할 것이다. 한 가지 더, 당신은 거의 새벽까지 황혼에서 연인을 찾기 위해 전화하는 작은 개구리를 듣게 될 것입니다. CD 용 음악 시스템이 있지만 아무 것도 제공되지 않습니다. 우리는 TV 사용을 시도하지 않았으며 와인을 마시고 개구리를 듣는 동안 집안의 책과 삽화를 보는 것이 더 재미있었습니다. 주된 침실의 침대는 Kamehameha 왕이 사용했던 것의 복제품이었다. 사랑스럽고 손으로 꿰맨 하와이 이불로 덮여있었습니다. 진정한 예술 작품입니다.",숙박 날짜: 2018년 9월
Hilo Seaside Hotel,noriko611,5.0,오래되었지만 관리가 잘된 호텔,힐로 시사이드 호텔에 대해 안좋은 평이 좀 있어서 고민했는데 막상 가보니 괜찮은 호텔이였습니다. 비록 시설은 오래되었지만 관리가 잘 되어있고 체크인 카운터 직원을 비롯한 직원들도 친절하였으며 객실 상태도 깨끗했습니다. 세탁시설과 자판기도 잘 구비되어 있고요. 관리상태와 청결도만 본다면 오히려 코나에 있는 쉐라톤 호텔보다도 좋습니다.,숙박 날짜: 2018년 9월
Hilo Seaside Hotel,noriko611,5.0,가성비굿,힐로에 적당한 호텔이 별로 없는데 비교적 저렴한 가격에 깨끗한 곳에서 묵고 싶으신 분들께 추천합니다 호텔은 오래되었지만 관리자체를 굉장히 잘해서 괜찮습니다 개인적으로 더러운 쉐라톤 코나보다 훨씬 좋았습니다,숙박 날짜: 2018년 9월
Hilo Seaside Hotel,hahaha1054,2.0,잠만 자기도 불편,잠만 자려고 저렴한 곳으로 잡은건데 절대 재방문 의사 없습니다. 힐로 지역 특성상 비가 자주 내리고 습하다보니 객실 컨디션은 정말 중요한거 같아요. 담달에 빅섬 또 가는데 힐로에서는 힐튼으로 갑니다.,숙박 날짜: 2017년 9월
Hilo Seaside Hotel,michaelfulcomer,5.0,매우 편안하고,모든 객실은 깔끔하고 깨끗함. 공원과 쇼핑센터가 근접해있음. 레스토랑도 걸어갈수 있는거리. 호텔직원은 관광지에대한 지식이 풍부. 신선과일은 매우 좋았음. 우리는다음에 또 이호텔에 들릴의향 있음,
Hilo Seaside Hotel,Bluebird Hong,3.0,힐로쪽은 호텔이 좋은게 없어요,"미국 육지에 비하면, 또 한국의 호텔들에 비하면 정말 시설이 후지고 여관급이지만 힐로쪽은 그나마도 체인 호텔이 없습니다. 힐로가 작은 타운이라 Out하기 전 1박 묵었는데 다음에 간다면 다른 곳에서 묵을 겁니다.",숙박 날짜: 2016년 3월
